City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Kita,ML,13.0349,-9.4895,34.98,16,71,2.24,broken clouds
346,Pudozh,RU,61.8099,36.5345,2.11,98,100,2.99,light rain
347,Skjervoy,NO,70.0311,20.9714,4.0,94,100,4.05,overcast clouds
348,Potsdam,DE,52.3989,13.0657,11.12,68,10,0.45,clear sky
349,Adrar,MR,20.5022,-10.0711,28.61,11,6,4.94,clear sky
350,Camacha,PT,33.0833,-16.3333,16.68,77,40,6.17,scattered clouds
351,Maloh,PH,9.056,122.9851,26.51,81,100,4.05,overcast clouds
352,Tura,IN,25.5198,90.2201,20.89,78,0,3.45,clear sky
353,Iqaluit,CA,63.7506,-68.5145,-17.95,64,20,8.75,few clouds
354,Tukrah,LY,32.5341,20.5791,16.85,76,97,4.04,overcast clouds
355,Nouadhibou,MR,20.931,-17.0347,19.99,83,40,5.14,scattered clouds
356,Shostka,UA,51.863,33.4698,1.91,99,100,3.22,overcast clouds
357,Pujehun,SL,7.3581,-11.7208,26.42,77,99,3.02,overcast clouds
358,Hachinohe,JP,40.5,141.5,4.73,81,5,2.66,clear sky
359,Komsomolskiy,UZ,40.4272,71.7189,19.4,34,11,4.12,few clouds
360,Matay,EG,28.419,30.7792,31.99,9,62,4.47,broken clouds
361,Wuzhou,CN,23.4833,111.3167,14.53,95,100,1.19,overcast clouds
362,Vikulovo,RU,56.8167,70.6107,0.51,83,34,2.18,scattered clouds
363,Tessalit,ML,20.1986,1.0114,25.76,19,0,3.65,clear sky
364,Wanning,CN,18.8003,110.3967,24.32,89,64,2.56,broken clouds
365,Odweyne,SO,9.4092,45.064,24.0,55,100,2.33,overcast clouds
366,Fort-Shevchenko,KZ,44.5086,50.263,12.97,68,0,3.82,clear sky
367,Namatanai,PG,-3.6667,152.4333,27.02,78,97,3.42,overcast clouds
368,Kalmunai,LK,7.4167,81.8167,26.01,86,57,3.78,broken clouds
369,Olafsvik,IS,64.8945,-23.7142,5.51,67,92,5.19,overcast clouds
370,Boysun,UZ,38.2061,67.1986,17.3,47,99,1.75,overcast clouds
371,Harbour Breton,CA,47.4833,-55.7983,5.47,99,100,6.91,overcast clouds
372,San Patricio,US,28.017,-97.5169,30.04,50,26,6.85,scattered clouds
373,Provideniya,RU,64.3833,-173.3,-0.74,96,100,6.38,snow
374,Cranbrook,CA,49.4999,-115.7688,5.91,33,75,2.06,broken clouds
375,Kozhva,RU,65.1073,57.0459,-3.35,96,85,3.09,overcast clouds
376,Markova,UA,48.6758,24.4138,-2.39,85,23,1.86,few clouds
377,Kijang,KR,35.2442,129.2139,10.85,37,100,1.63,overcast clouds
378,Ahipara,NZ,-35.1667,173.1667,19.99,93,100,6.53,overcast clouds
379,Paita,PE,-5.0892,-81.1144,22.7,71,6,8.08,clear sky
380,Luena,AO,-11.7833,19.9167,17.58,96,100,1.4,overcast clouds
381,Karpathos,GR,35.507,27.2132,16.98,88,4,3.6,clear sky
382,Vangaindrano,MG,-23.35,47.6,22.51,90,24,1.49,few clouds
383,Vizinga,RU,61.0749,50.1031,-2.85,93,61,2.01,broken clouds
384,Maridi,SS,4.9158,29.4742,22.5,68,71,0.65,broken clouds
385,Rocha,UY,-34.4833,-54.3333,18.97,65,100,4.58,overcast clouds
386,Presidente Medici,BR,-11.1753,-61.9014,27.22,83,98,2.78,light rain
387,Tuatapere,NZ,-46.1333,167.6833,6.94,92,7,1.98,clear sky
388,Chokwe,MZ,-24.5333,32.9833,18.38,97,100,4.33,light rain
389,Kavaratti,IN,10.5669,72.642,28.77,73,40,2.0,scattered clouds
390,Acapulco,MX,16.8634,-99.8901,29.9,66,0,6.69,clear sky
391,Mahon,ES,39.8885,4.2658,13.31,76,0,1.03,clear sky
392,Gambela,ET,8.25,34.5833,25.96,72,99,1.79,overcast clouds
393,Biltine,TD,14.5333,20.9167,34.27,21,72,1.49,broken clouds
394,Saint-Francois,FR,46.4154,3.9054,12.69,50,0,2.57,clear sky
395,Mumford,GH,5.2618,-0.759,27.47,82,100,7.56,light rain
396,Sao Joao Da Barra,BR,-21.6403,-41.0511,26.05,69,4,6.21,clear sky
397,Tibiri,NE,13.5627,7.0485,34.62,11,78,2.44,broken clouds
398,Okahandja,NA,-21.9833,16.9167,19.93,32,68,2.46,broken clouds
399,Sakti,IN,22.0333,82.9667,28.21,17,3,0.54,clear sky
400,Manadhoo,MV,5.7667,73.3833,28.86,75,100,4.45,overcast clouds
401,Novikovo,RU,51.1537,37.8879,8.37,91,100,3.82,light rain
402,Vila Velha,BR,-20.3297,-40.2925,26.97,71,0,7.2,clear sky
403,Svetlaya,RU,46.5389,138.3297,1.08,71,4,3.12,clear sky
404,Husavik,IS,66.0449,-17.3389,4.79,97,100,0.81,light rain
405,La Baule-Escoublac,FR,47.2922,-2.364,14.81,88,0,4.12,clear sky
406,Marsh Harbour,BS,26.5412,-77.0636,25.32,73,20,5.97,few clouds
407,Fairbanks,US,64.8378,-147.7164,1.19,31,0,5.66,clear sky
408,Helmond,NL,51.4817,5.6611,15.23,45,2,2.06,clear sky
409,Cape Canaveral,US,28.4058,-80.6048,31.78,69,0,7.2,clear sky
410,Caraballeda,VE,10.6112,-66.8522,31.32,59,96,3.42,overcast clouds
411,Normandin,CA,48.8333,-72.5321,4.17,65,100,9.77,overcast clouds
412,Kungurtug,RU,50.5994,97.5228,-1.17,86,61,1.08,broken clouds
413,Phuket,TH,8.0,98.25,27.12,89,20,0.0,few clouds
414,Tsaratanana,MG,-16.7833,47.65,22.95,81,0,3.96,clear sky
415,Viedma,AR,-40.8135,-62.9967,21.63,47,2,5.84,clear sky
416,Menzelinsk,RU,55.7271,53.1026,1.4,99,100,5.44,light snow
417,Talnakh,RU,69.4865,88.3972,-14.33,97,100,2.65,light snow
418,Matadi,CD,-5.8167,13.45,26.63,89,100,1.44,overcast clouds
419,Ndele,CF,8.4109,20.6473,24.09,80,100,1.99,light rain
420,Whitehorse,CA,60.7161,-135.0538,-2.72,62,75,1.03,light snow
421,Sfantu Gheorghe,RO,45.8667,25.7833,2.18,73,97,1.22,overcast clouds
422,Malakal,SS,9.5334,31.6605,32.59,35,94,3.31,overcast clouds
423,Surprise,US,33.6306,-112.3332,32.3,13,0,4.02,clear sky
424,Marzuq,YE,14.4,46.4667,23.17,55,4,2.65,clear sky
425,Vila Franca Do Campo,PT,37.7167,-25.4333,16.23,80,58,5.0,broken clouds
426,Lensk,RU,60.7253,114.9278,4.91,97,100,4.86,overcast clouds
427,La Ligua,CL,-32.4524,-71.2311,19.36,57,2,3.23,clear sky
428,Gamba,GA,-2.65,10.0,25.68,90,100,1.66,overcast clouds
429,Sao Mateus,BR,-18.7161,-39.8589,23.84,69,100,3.91,overcast clouds
430,Miri,MY,4.4148,114.0089,25.08,94,20,1.03,few clouds
431,Port-Gentil,GA,-0.7193,8.7815,26.98,94,100,1.54,thunderstorm
432,Markapur,IN,15.7333,79.2833,28.41,76,57,4.36,broken clouds
433,Show Low,US,34.2542,-110.0298,22.82,9,0,1.34,clear sky
434,Boa Vista,BR,2.8197,-60.6733,32.99,46,75,6.17,broken clouds
435,Mount Darwin,ZW,-16.7725,31.5838,20.45,77,59,2.29,broken clouds
436,Tocopilla,CL,-22.092,-70.1979,19.59,71,15,3.83,few clouds
437,Te Anau,NZ,-45.4167,167.7167,7.45,91,35,0.7,scattered clouds
438,Namie,JP,37.4833,141.0,9.29,85,0,2.49,clear sky
439,Bayir,TR,37.2687,28.2167,19.29,41,7,7.23,clear sky
440,Nizwa,OM,22.9333,57.5333,28.83,25,4,1.35,clear sky
441,Fort Nelson,CA,58.8053,-122.7002,-9.23,57,100,5.14,light snow
442,Ko Samui,TH,9.5357,99.9357,29.13,72,81,4.21,broken clouds
443,Oriximina,BR,-1.7656,-55.8661,28.97,76,81,0.27,moderate rain
444,Verkhnyaya Toyma,RU,62.2349,44.9985,1.49,98,100,3.44,light snow
445,Bosaso,SO,11.2842,49.1816,28.61,70,1,0.94,clear sky
446,West Point,US,33.6076,-88.6503,20.68,84,100,4.63,overcast clouds
447,Williams Lake,CA,52.1415,-122.1445,11.7,24,20,2.06,few clouds
448,Gilgit,PK,35.9221,74.3087,17.05,38,0,1.77,clear sky
449,Ovre Ardal,NO,61.3167,7.8,4.49,77,100,1.95,overcast clouds
450,Port Hardy,CA,50.6996,-127.4199,10.1,57,20,8.75,few clouds
451,Basco,PH,20.4487,121.9702,24.58,74,100,8.41,overcast clouds
452,Clearwater,US,27.9659,-82.8001,32.31,66,0,4.47,clear sky
453,Lumby,CA,50.2498,-118.969,12.8,36,5,2.06,clear sky
454,Mwinilunga,ZM,-11.7358,24.4293,17.14,96,93,1.73,light rain
455,Rengo,CL,-34.4167,-70.8667,23.18,24,23,2.88,few clouds
456,Hereford,GB,52.0568,-2.7148,13.67,88,100,2.68,light rain
457,Ayna,PE,-12.65,-73.9167,20.9,70,79,0.95,broken clouds
458,Pasighat,IN,28.0667,95.3333,17.69,94,100,2.48,overcast clouds
459,Bengkulu,ID,-3.8004,102.2655,24.13,94,93,2.5,overcast clouds
460,Ust-Nera,RU,64.5667,143.2,-16.49,100,98,1.23,overcast clouds
461,Businga,CD,3.3333,20.8833,24.37,77,29,0.29,scattered clouds
462,Tual,ID,-5.6667,132.75,28.75,73,100,5.0,overcast clouds
463,Gao,ML,16.6362,1.637,27.53,11,89,4.36,overcast clouds
464,Thinadhoo,MV,0.5333,72.9333,28.45,73,80,4.17,broken clouds
465,Magistralnyy,RU,56.1725,107.4458,4.34,90,100,2.01,overcast clouds
466,Subate,LV,56.0062,25.9076,1.27,73,21,2.17,few clouds
467,Bolama,GW,11.5833,-15.4667,27.19,73,23,8.72,few clouds
468,Massaguet,TD,12.4755,15.4365,33.42,17,46,2.48,scattered clouds
469,Tilichiki,RU,60.4667,166.1,-8.48,92,85,2.65,overcast clouds
470,Guerrero Negro,MX,27.9769,-114.0611,20.84,54,79,8.16,broken clouds
471,Lasem,ID,-6.6922,111.4527,25.87,87,86,1.1,overcast clouds
472,Maun,BW,-19.9833,23.4167,23.98,69,40,1.54,scattered clouds
473,Karonga,MW,-9.9333,33.9333,22.96,86,37,1.48,light rain
474,San Angelo,US,31.4638,-100.437,32.75,14,0,5.36,clear sky
475,Richards Bay,ZA,-28.783,32.0377,17.64,93,100,2.47,light rain
476,Mbeya,TZ,-8.9,33.45,15.07,97,58,2.06,broken clouds
477,Vieux-Habitants,GP,16.0589,-61.7659,28.76,63,100,7.17,overcast clouds
478,San Andres,CO,12.5847,-81.7006,29.01,74,20,3.6,few clouds
479,Guayaramerin,BO,-10.8368,-65.3614,27.03,78,75,3.6,broken clouds
480,Balaipungut,ID,1.05,101.2833,23.71,96,95,0.79,overcast clouds
481,Sharanga,RU,57.1775,46.5396,-1.47,89,100,3.41,overcast clouds
482,Virbhadra,IN,30.0712,78.2819,25.08,25,22,3.31,few clouds
483,Tucumcari,US,35.1717,-103.725,27.19,9,0,2.06,clear sky
484,Vladeni,RO,47.7167,26.5167,3.04,81,91,2.84,overcast clouds
485,Asyut,EG,27.181,31.1837,32.53,9,56,3.95,broken clouds
486,Shitanjing,CN,39.2342,106.3439,3.23,57,6,3.0,clear sky
487,Luderitz,NA,-26.6481,15.1594,19.96,54,0,4.29,clear sky
488,Rawson,AR,-43.3002,-65.1023,18.71,58,1,11.4,clear sky
489,Luanda,AO,-8.8368,13.2343,27.0,83,75,4.12,broken clouds
490,Janakkala,FI,60.9,24.6,3.85,91,90,2.12,overcast clouds
491,Bay City,US,43.5945,-83.8889,5.79,58,75,3.09,broken clouds
492,Elat,IL,29.5581,34.9482,28.91,10,0,1.54,clear sky
493,Domoni,KM,-12.2569,44.5319,25.98,82,17,2.98,few clouds
494,Novopavlovka,RU,51.2172,109.2091,2.23,82,96,1.14,overcast clouds
495,Karratha,AU,-20.7377,116.8463,29.22,37,20,3.22,few clouds
496,Vestmanna,FO,62.1564,-7.1664,7.51,100,100,3.6,overcast clouds
497,Zhangjiakou,CN,40.81,114.8794,8.15,72,33,2.33,light rain
498,Bela,IN,25.9333,81.9833,30.27,10,0,1.64,clear sky
499,Hirara,JP,24.8,125.2833,21.2,68,81,3.37,broken clouds
500,Puerto Narino,CO,-3.7703,-70.3831,28.37,86,84,1.08,light rain
501,Benjamin Constant,BR,-4.3831,-70.0311,30.07,66,40,2.57,scattered clouds
502,Aksu,CN,41.1231,80.2644,14.53,16,64,3.14,broken clouds
503,Quatre Cocos,MU,-20.2078,57.7625,25.06,89,31,6.34,moderate rain
504,Siniscola,IT,40.5719,9.6922,13.75,66,0,6.44,clear sky
505,Maragogi,BR,-9.0122,-35.2225,26.78,81,41,3.62,scattered clouds
506,Mwaro,BI,-3.5,29.6667,14.07,93,39,1.42,light rain
507,Srednekolymsk,RU,67.45,153.6833,-12.84,94,99,2.42,overcast clouds
508,Manokwari,ID,-0.8667,134.0833,25.95,77,95,1.36,overcast clouds
509,Bologoye,RU,57.8799,34.1068,-3.19,95,45,0.85,scattered clouds
510,Freeport,US,40.6576,-73.5832,11.66,34,75,11.32,broken clouds
511,Neepawa,CA,50.2289,-99.4664,-5.78,94,100,3.89,snow
512,Bereznik,RU,62.8551,42.7072,1.88,98,100,2.95,overcast clouds
513,Vuktyl,RU,63.8567,57.3094,-2.45,92,95,2.9,overcast clouds
514,Rovigo,IT,45.08,11.793,11.84,46,45,1.14,scattered clouds
515,Navoi,UZ,40.0844,65.3792,19.71,56,97,2.06,overcast clouds
516,Pisco,PE,-13.7,-76.2167,21.12,77,0,3.6,clear sky
517,Brownsville,US,25.9018,-97.4975,32.0,58,40,5.14,scattered clouds
518,Korla,CN,41.7597,86.1469,13.64,14,3,2.46,clear sky
519,Sao Sebastiao,BR,-23.76,-45.4097,21.24,74,87,1.53,overcast clouds
520,Soure,BR,-0.7167,-48.5233,27.49,78,100,4.49,light rain
521,Ulladulla,AU,-35.35,150.4667,15.5,70,100,3.52,overcast clouds
522,Tashtagol,RU,52.7657,87.8894,5.79,93,100,1.48,overcast clouds
523,Goundam,ML,16.4145,-3.6708,28.02,12,1,4.39,clear sky
524,Kindersley,CA,51.4668,-109.1682,3.01,44,100,4.12,overcast clouds
525,Brindisi,IT,40.5833,17.6667,13.2,59,100,9.12,overcast clouds
526,Urengoy,RU,65.9667,78.3667,-12.57,91,100,3.86,overcast clouds
527,Paamiut,GL,61.994,-49.6678,-1.3,75,100,1.21,overcast clouds
528,Nivala,FI,63.9167,24.9667,1.76,97,99,1.24,overcast clouds
529,Ilam,NP,26.9167,87.9167,18.53,58,1,2.61,clear sky
530,Coihaique,CL,-45.5752,-72.0662,14.34,62,0,1.54,clear sky
531,Aliaga,PH,15.5167,120.8667,26.72,84,20,0.47,few clouds
532,Byron Bay,AU,-28.65,153.6167,17.94,86,83,2.99,broken clouds
533,Xambioa,BR,-6.4111,-48.5364,27.66,86,99,0.06,light rain
534,Marstal,DK,54.8562,10.5173,7.95,57,0,2.87,clear sky
535,Porbandar,IN,21.6422,69.6093,26.69,73,3,4.37,clear sky
536,Palembang,ID,-2.9167,104.7458,26.05,89,75,0.0,broken clouds
537,Nykoping,SE,58.753,17.0079,7.92,61,0,2.57,clear sky
538,Sistranda,NO,63.7256,8.834,8.98,75,59,2.01,broken clouds
539,Katangli,RU,51.7102,143.2326,-3.03,97,100,3.38,light snow
540,Likasi,CD,-10.9814,26.7333,17.02,97,50,1.38,scattered clouds
541,Charters Towers,AU,-20.1,146.2667,18.0,92,0,3.47,clear sky
542,Port Elizabeth,ZA,-33.918,25.5701,18.51,96,75,3.6,broken clouds
543,Teseney,ER,15.11,36.6575,33.34,26,43,3.6,scattered clouds
544,Poggibonsi,IT,43.4724,11.1456,12.38,54,16,4.42,few clouds
545,Verkhnevilyuysk,RU,63.4453,120.3167,-0.81,97,100,4.94,snow
546,Tatishchevo,RU,51.6703,45.5953,11.93,79,100,0.49,overcast clouds
547,Asau,RO,46.4333,26.4,2.51,82,25,2.67,scattered clouds
548,General Roca,AR,-39.0333,-67.5833,23.84,30,0,6.5,clear sky
549,Juba,SS,4.8517,31.5825,27.81,47,60,0.97,broken clouds
550,Wilmington,US,34.2257,-77.9447,23.33,64,0,5.66,clear sky
551,Flin Flon,CA,54.7682,-101.865,-0.09,29,75,2.57,broken clouds
552,Sa Kaeo,TH,13.75,102.3333,25.16,84,100,0.08,overcast clouds
553,Dabola,GN,10.75,-11.1167,32.34,20,55,1.66,broken clouds
554,Pajapan,MX,18.25,-94.7,30.09,39,8,4.72,clear sky
555,Estrela,BR,-28.0611,-50.9383,17.86,67,21,0.83,few clouds
556,Antofagasta,CL,-23.65,-70.4,17.6,74,20,3.51,few clouds
557,La Ronge,CA,55.1001,-105.2842,2.12,44,75,3.09,broken clouds
558,Slave Lake,CA,55.2834,-114.769,0.99,64,100,3.09,overcast clouds
559,Ixtapa,MX,20.7,-105.2,26.57,54,40,4.63,scattered clouds
560,Mount Vernon,US,40.9126,-73.8371,11.08,35,75,8.75,broken clouds
561,Kahului,US,20.8947,-156.47,26.01,70,40,8.23,scattered clouds
562,Nikolayevsk-Na-Amure,RU,53.1406,140.73,-7.67,98,72,0.62,broken clouds
563,Conceicao Da Barra,BR,-18.5933,-39.7322,24.45,67,100,4.37,overcast clouds
564,Taperoa,BR,-7.2075,-36.8267,26.82,61,63,5.18,broken clouds
565,Araouane,ML,18.9048,-3.5265,26.27,18,0,4.16,clear sky
566,Ohara,JP,35.25,140.3833,14.71,72,93,3.09,overcast clouds
567,Jinchang,CN,38.4953,102.1739,5.22,32,82,0.88,broken clouds
568,North Bend,US,43.4065,-124.2243,12.36,76,0,0.0,clear sky
569,Galeana,MX,24.8333,-100.0667,29.61,32,8,3.4,clear sky
570,Gari,RU,59.4307,62.3497,-4.5,89,11,0.94,few clouds
571,Safaga,EG,26.7292,33.9365,29.02,27,94,2.26,overcast clouds
572,Ponta Delgada,PT,37.7333,-25.6667,16.4,77,20,6.17,few clouds
573,Gorontalo,ID,0.5412,123.0595,23.06,89,100,1.49,overcast clouds
574,Warri,NG,5.5167,5.75,25.19,93,100,0.83,overcast clouds
575,Sola,VU,-13.8833,167.55,27.57,73,92,2.01,overcast clouds
576,Tevriz,RU,57.509,72.4042,-1.2,94,48,1.79,scattered clouds
577,Tazovskiy,RU,67.4667,78.7,-10.27,92,99,6.27,overcast clouds
578,Kirillov,RU,59.863,38.3813,-2.08,96,96,1.32,overcast clouds
579,La Asuncion,VE,11.0333,-63.8628,33.85,52,100,9.77,overcast clouds
580,Tongren,CN,27.7172,109.1853,9.92,96,100,0.59,overcast clouds
581,Bambanglipuro,ID,-7.95,110.2833,25.24,90,100,1.94,overcast clouds
582,Muncar,ID,-8.4333,114.3333,25.2,89,97,1.4,light rain
583,Baswa,IN,27.15,76.5833,30.72,17,10,2.03,clear sky
584,Braesti,RO,47.15,27.1,4.66,70,30,3.43,scattered clouds
585,Baghdad,IQ,33.3406,44.4009,21.95,20,40,2.57,scattered clouds
586,Bafra,TR,41.5678,35.9069,17.39,63,100,2.27,overcast clouds
587,Rio Gallegos,AR,-51.6226,-69.2181,16.03,41,0,6.17,clear sky
588,Ostrowiec Swietokrzyski,PL,50.9294,21.3853,6.49,67,100,1.79,overcast clouds
589,Ilanskiy,RU,56.2358,96.065,9.69,79,100,3.58,overcast clouds
590,San Joaquin,US,37.9333,-121.3011,20.29,24,0,2.06,clear sky
591,Prundu,RO,44.0947,26.2269,7.29,69,100,3.31,light rain
592,Deputatskiy,RU,69.3,139.9,-20.91,100,100,0.92,overcast clouds
593,Vung Tau,VN,10.346,107.0843,27.79,77,38,8.98,scattered clouds
594,Iquique,CL,-20.2208,-70.1431,20.02,72,8,3.06,clear sky
595,Chapais,CA,49.7834,-74.8492,-2.12,74,100,6.01,overcast clouds
596,Chongwe,ZM,-15.3292,28.682,17.52,91,16,1.53,few clouds
597,Iskateley,RU,67.6803,53.1512,0.29,98,100,4.08,overcast clouds
598,Aranos,NA,-24.1333,19.1167,21.99,30,1,5.36,clear sky
599,Moerai,PF,-22.4333,-151.3333,26.19,71,15,0.77,few clouds
600,Nisia Floresta,BR,-6.0911,-35.2086,30.21,82,53,2.83,broken clouds
601,Promyshlennyy,RU,67.5833,63.9167,-8.32,95,100,4.41,overcast clouds
602,Kyabe,TD,9.4515,18.9449,33.39,34,96,1.36,overcast clouds
603,Houma,US,29.5958,-90.7195,30.01,70,40,5.66,scattered clouds
604,Gryazovets,RU,58.88,40.2525,-2.17,88,35,1.43,scattered clouds
605,Talcahuano,CL,-36.7167,-73.1167,10.82,93,100,3.6,overcast clouds
606,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,-5.12,80,0,1.0,clear sky
607,Bahia Blanca,AR,-38.7196,-62.2724,21.72,42,17,1.22,few clouds
608,Salihorsk,BY,52.7876,27.5415,1.81,64,93,3.05,overcast clouds
609,Alice Springs,AU,-23.7,133.8833,22.75,32,40,3.09,scattered clouds
610,Shimanovsk,RU,52.0,127.7,-1.4,70,0,2.22,clear sky
611,Tateyama,JP,34.9833,139.8667,12.83,73,100,2.66,overcast clouds
612,Sinnamary,GF,5.3833,-52.95,27.14,76,74,4.77,broken clouds
613,Laramie,US,41.3114,-105.5911,7.75,61,40,10.8,scattered clouds
614,Ponta Pora,BR,-22.5361,-55.7256,22.95,46,20,2.06,few clouds
615,Rumonge,BI,-3.9736,29.4386,22.0,85,59,0.92,light rain
616,Mehamn,NO,71.0357,27.8492,4.97,93,75,11.32,mist
617,Petropavl,KZ,54.8753,69.1628,5.09,59,75,3.67,broken clouds
618,Kuna,US,43.4918,-116.4201,12.14,39,0,1.54,clear sky
619,Batemans Bay,AU,-35.7167,150.1833,15.61,73,99,2.53,overcast clouds
620,Dukat,RU,62.55,155.55,-10.17,94,99,1.12,overcast clouds
621,Moose Factory,CA,51.2585,-80.6094,-3.0,63,100,4.12,overcast clouds
622,Maraa,BR,-1.8333,-65.3667,28.95,75,99,1.65,moderate rain
623,Koslan,RU,63.4564,48.8989,1.07,98,100,3.67,light snow
624,Plettenberg Bay,ZA,-34.0527,23.3716,15.18,81,0,1.99,clear sky
625,Peshkopi,AL,41.685,20.4289,4.51,84,100,3.56,overcast clouds
626,La Rioja,ES,42.25,-2.5,11.88,75,100,1.8,overcast clouds
627,Grand-Santi,GF,4.25,-54.3833,25.87,92,99,1.86,overcast clouds
628,Souillac,MU,-20.5167,57.5167,25.21,94,75,1.03,light rain
629,Spas-Demensk,RU,54.4122,34.0226,0.78,89,100,4.32,light snow
630,Jutai,BR,-5.1833,-68.9,29.19,77,60,1.63,broken clouds
631,Sambava,MG,-14.2667,50.1667,24.53,89,75,5.02,broken clouds
632,Cururupu,BR,-1.8283,-44.8683,26.92,85,69,1.79,broken clouds
633,Kununurra,AU,-15.7667,128.7333,23.99,94,17,2.06,few clouds
634,Saint-Louis,SN,16.3333,-15.0,36.8,12,8,5.13,clear sky
635,Limbang,MY,4.75,115.0,26.06,93,44,0.88,scattered clouds
636,Okhotsk,RU,59.3833,143.3,-9.12,91,98,2.98,overcast clouds
637,Kutum,SD,14.2,24.6667,26.43,16,9,0.76,clear sky
638,Berlevag,NO,70.8578,29.0864,5.0,87,100,7.2,overcast clouds
639,Yar-Sale,RU,66.8333,70.8333,-12.76,93,91,3.79,overcast clouds
640,Bugiri,UG,0.5714,33.7417,18.28,96,100,2.77,moderate rain
641,Ashland,US,40.8167,-82.2665,7.71,48,7,4.04,clear sky
642,Orange,US,33.7,-117.7675,27.04,56,0,2.68,clear sky
643,Reims,FR,49.1667,4.0833,13.41,66,0,3.6,clear sky
644,Geraldton,AU,-28.7667,114.6,11.23,82,0,3.6,clear sky
645,Gimbi,ET,9.1667,35.8333,15.15,79,98,1.67,overcast clouds
646,Tynda,RU,55.1667,124.7167,-8.2,90,100,0.86,overcast clouds
647,Vikhorevka,RU,56.1201,101.1636,12.77,92,100,2.81,overcast clouds
648,Payson,US,40.0444,-111.7321,15.3,41,15,2.24,few clouds
649,Det Udom,TH,14.906,105.0784,25.9,84,100,1.15,overcast clouds
650,Albertville,US,34.2676,-86.2089,18.22,77,0,2.06,clear sky
651,Sorong,ID,-0.8833,131.25,27.87,79,22,5.7,few clouds
652,Emerald,AU,-23.5333,148.1667,16.08,82,0,3.09,clear sky
653,Ornskoldsvik,SE,63.2909,18.7153,4.53,87,100,1.03,overcast clouds
654,Lunenburg,CA,44.3835,-64.3155,11.38,47,98,9.77,overcast clouds
655,Kawai,JP,34.2333,135.85,7.13,94,64,1.44,broken clouds
656,Puerto Del Rosario,ES,28.5004,-13.8627,22.86,60,40,6.17,scattered clouds
657,Uthal,PK,25.8072,66.6219,27.16,82,0,2.74,clear sky
658,Timmins,CA,48.4669,-81.3331,0.9,55,75,5.14,broken clouds
659,Bakel,SN,14.905,-12.4568,36.94,12,10,2.53,clear sky
660,Mansfield,GB,53.1333,-1.2,14.75,71,100,4.31,overcast clouds
661,Payo,ID,-3.7508,103.6372,22.88,98,83,1.01,light rain
662,Kampene,CD,-3.6,26.6667,21.26,93,100,1.05,overcast clouds
663,Guatire,VE,10.4762,-66.5427,29.56,70,99,1.7,overcast clouds
664,Killybegs,IE,54.6333,-8.45,9.12,90,100,5.86,light rain
665,Pelym,RU,61.0108,61.9978,-6.06,93,12,2.23,few clouds
666,Leshan,CN,29.5623,103.7639,11.58,88,100,1.78,overcast clouds
667,Kurilsk,RU,45.2333,147.8833,2.19,94,79,3.93,broken clouds
668,Yurecuaro,MX,20.3333,-102.3,36.12,8,84,2.38,broken clouds
669,Lucapa,AO,-8.4192,20.7447,20.23,94,100,1.33,overcast clouds
670,Eureka,US,40.8021,-124.1637,15.93,65,100,3.58,overcast clouds
671,Bodden Town,KY,19.2833,-81.25,29.44,65,75,2.06,broken clouds
672,Kerema,PG,-7.9631,145.7785,25.24,87,65,1.44,broken clouds
673,Guanare,VE,9.0418,-69.7421,29.01,74,100,4.12,overcast clouds
674,Labuhan,ID,-6.8844,112.2051,26.59,85,92,1.13,overcast clouds
675,Kwinana,AU,-32.25,115.7667,12.67,71,0,3.96,clear sky
676,Brigantine,US,39.4101,-74.3646,13.35,40,40,6.17,scattered clouds
677,Raudeberg,NO,61.9875,5.1352,8.37,81,100,5.55,overcast clouds
678,Comodoro Rivadavia,AR,-45.8667,-67.5,21.92,35,0,6.17,clear sky
679,Wuan,CN,31.6836,112.0044,11.42,75,100,1.36,overcast clouds
680,Vawkavysk,BY,53.1561,24.4513,1.56,70,29,2.77,scattered clouds
681,Petatlan,MX,17.5167,-101.2667,29.89,38,78,3.5,broken clouds
682,Remontnoye,RU,46.5614,43.6501,12.06,56,98,4.52,overcast clouds
683,Puerto Leguizamo,CO,-0.1934,-74.7819,26.72,89,96,0.92,overcast clouds
684,Shenkursk,RU,62.1091,42.896,1.26,99,100,3.49,snow
685,Frontera,MX,26.9333,-101.45,35.18,42,13,4.47,few clouds
686,Rionegro,CO,6.1552,-75.3737,19.15,91,75,2.06,broken clouds
687,Gadarwara,IN,22.9167,78.7833,30.44,15,0,2.31,clear sky
688,Rock Sound,BS,24.9,-76.2,24.78,80,99,6.97,overcast clouds
689,Crato,BR,-7.2342,-39.4094,30.84,58,20,0.0,few clouds
690,Bud,US,39.447,-86.1758,11.07,45,100,4.9,overcast clouds
691,Wamba,NG,8.9333,8.6,26.13,69,100,1.88,light rain
692,Poco Verde,BR,-10.7083,-38.1833,25.65,80,85,3.36,heavy intensity rain
693,Pascagoula,US,30.3658,-88.5561,29.03,78,100,3.09,overcast clouds
694,Waingapu,ID,-9.6567,120.2641,26.26,86,100,2.2,overcast clouds
695,Jiayuguan,CN,39.8167,98.3,5.0,29,0,2.18,clear sky
696,Sydney,AU,-33.8679,151.2073,15.88,92,0,3.6,clear sky
